orderid,first_x,first_y,last_x,last_y
1517698,121.468,31.313,121.515,31.293
524512,121.491,31.343,121.5,31.344
1560106,121.45,31.219,121.461,31.217
676052,121.471,31.259,121.483,31.248
864141,121.518,31.281,121.523,31.283
818817,121.429,31.168,121.432,31.168
1500001,121.462,31.193,121.47,31.192
1083823,121.419,31.231,121.424,31.228
342204,121.397,31.206,121.404,31.211
1735168,121.53,31.289,121.534,31.291
378179,121.484,31.181,121.488,31.174
939389,121.396,31.259,121.401,31.261
1739329,121.358,31.155,121.38,31.128
20711,121.529,31.252,121.53,31.252
1461431,121.49,31.344,121.495,31.339
961724,121.491,31.276,121.496,31.279
1238018,121.418,31.255,121.427,31.253
1047528,121.401,31.23,121.44,31.179
333200,121.484,31.228,121.49,31.231
863286,121.445,31.177,121.448,31.174
886012,121.437,31.293,121.438,31.293
149583,121.434,31.325,121.447,31.333
901625,121.33,31.236,121.333,31.24
1493326,121.503,31.293,121.524,31.277
1045908,121.485,31.174,121.513,31.178
904940,121.456,31.214,121.457,31.214
1605994,121.485,31.303,121.495,31.307
1005122,121.405,31.273,121.425,31.271
629764,121.405,31.27,121.412,31.273
947169,121.327,31.263,121.34,31.255
1254299,121.475,31.2,121.49,31.235
1144831,121.494,31.336,121.5,31.344
62570,121.388,31.132,121.391,31.132
297171,121.388,31.246,121.433,31.214
598926,121.415,31.288,121.416,31.293
826926,121.325,31.238,121.386,31.269
541554,121.474,31.275,121.475,31.277
767142,121.383,31.27,121.388,31.269
1607270,121.428,31.228,121.444,31.224
1758980,121.476,31.208,121.482,31.209
171252,121.316,31.232,121.355,31.242
1453691,121.353,31.22,121.369,31.194
288845,121.39,31.269,121.393,31.271
1116271,121.449,31.269,121.455,31.271
1697825,121.531,31.323,121.533,31.324
347414,121.507,31.282,121.51,31.284
1453903,121.47,31.259,121.485,31.249
326706,121.489,31.326,121.495,31.326
1489427,121.501,31.274,121.513,31.274
262798,121.505,31.285,121.509,31.281
10503,121.404,31.326,121.405,31.328
86982,121.421,31.254,121.422,31.253
854541,121.373,31.242,121.376,31.246
1652492,121.507,31.29,121.515,31.298
1390635,121.426,31.182,121.443,31.176
1536667,121.48,31.282,121.489,31.279
388087,121.53,31.318,121.531,31.328
215443,121.441,31.307,121.447,31.308
1249428,121.444,31.324,121.445,31.324
185480,121.428,31.143,121.433,31.148
908468,121.428,31.244,121.438,31.24
392283,121.494,31.308,121.506,31.302
1650248,121.542,31.177,121.548,31.179
1167351,121.407,31.251,121.421,31.256
1043092,121.45,31.274,121.452,31.281
1298652,121.457,31.209,121.461,31.207
343507,121.439,31.178,121.452,31.138
251530,121.357,31.235,121.368,31.229
82901,121.428,31.26,121.433,31.259
1535155,121.488,31.295,121.491,31.299
1254416,121.403,31.238,121.463,31.227
739246,121.386,31.184,121.396,31.172
362747,121.415,31.266,121.423,31.264
1044669,121.403,31.266,121.445,31.224
1715551,121.522,31.322,121.539,31.324
1083115,121.443,31.185,121.448,31.188
23529,121.437,31.227,121.457,31.23
1020812,121.462,31.279,121.477,31.27
539592,121.524,31.262,121.53,31.263
1106696,121.536,31.288,121.543,31.29
913772,121.448,31.264,121.499,31.287
1291780,121.497,31.215,121.503,31.222
1059482,121.44,31.194,121.465,31.215
948118,121.381,31.176,121.416,31.17
798203,121.396,31.195,121.402,31.204
240995,121.457,31.305,121.485,31.307
63882,121.531,31.3,121.532,31.327
437086,121.47,31.263,121.482,31.257
96849,121.456,31.271,121.464,31.27
1093042,121.45,31.333,121.461,31.339
411097,121.232,31.054,121.244,31.056
125166,121.482,31.301,121.485,31.304
662535,121.549,31.29,121.557,31.282
1793791,121.435,31.267,121.438,31.267
394719,121.516,31.274,121.535,31.276
31891,121.473,31.205,121.475,31.206
137280,121.657,31.205,121.661,31.21
894506,121.468,31.319,121.485,31.32
1358068,121.536,31.289,121.544,31.293
720211,121.595,31.197,121.631,31.18
430119,121.403,31.167,121.411,31.151
1624377,121.506,31.329,121.52,31.34
323958,121.429,31.2,121.432,31.208
5353,121.332,31.161,121.333,31.162
514328,121.393,31.274,121.396,31.274
1687310,121.46,31.257,121.468,31.255
615874,121.572,31.158,121.58,31.155
429767,121.486,31.229,121.488,31.233
14187,121.575,31.339,121.579,31.343
246510,121.413,31.186,121.416,31.187
1360778,121.436,31.232,121.454,31.223
786245,121.425,31.219,121.433,31.23
344268,121.443,31.215,121.449,31.214
1120550,121.357,31.15,121.357,31.151
1189948,121.508,31.303,121.511,31.305
1569554,121.522,31.283,121.542,31.29
84087,121.342,31.148,121.345,31.148
1443840,121.518,31.306,121.531,31.314
1169192,121.462,31.19,121.464,31.193
1010678,121.386,31.137,121.404,31.147
1055638,121.511,31.196,121.516,31.192
541371,121.435,31.215,121.443,31.207
1570452,121.568,31.188,121.569,31.187
1530721,121.315,31.233,121.339,31.266
440824,121.49,31.273,121.496,31.275
395692,121.379,31.253,121.394,31.25
707365,121.414,31.212,121.44,31.21
206409,121.482,31.301,121.502,31.22
1593617,121.346,31.259,121.352,31.256
563834,121.526,31.279,121.538,31.281
865883,121.511,31.302,121.518,31.307
1296142,121.445,31.165,121.453,31.17
67578,121.527,31.275,121.531,31.286
950128,121.536,31.318,121.599,31.28
370712,121.323,31.296,121.325,31.297
1380848,121.4,31.202,121.426,31.182
763031,121.467,31.214,121.473,31.215
1324116,121.458,31.228,121.477,31.23
1579792,121.511,31.304,121.514,31.302
1672055,121.522,31.322,121.532,31.321
1425558,121.36,31.118,121.381,31.142
1454602,121.44,31.193,121.441,31.194
410930,121.536,31.288,121.544,31.293
483031,121.346,31.286,121.347,31.286
577078,121.36,31.218,121.363,31.226
185153,121.393,31.187,121.426,31.167
1231216,121.424,31.149,121.433,31.144
926627,121.411,31.163,121.412,31.164
1635544,121.434,31.235,121.449,31.247
977179,121.405,31.142,121.412,31.142
857003,121.416,31.243,121.423,31.238
932485,121.438,31.254,121.451,31.251
591583,121.532,31.305,121.541,31.327
1586797,121.494,31.349,121.501,31.349
459754,121.449,31.186,121.455,31.19
843987,121.399,31.205,121.408,31.204
1296015,121.467,31.262,121.468,31.264
237475,121.376,31.277,121.391,31.268
769339,121.44,31.209,121.449,31.211
59906,121.398,31.308,121.408,31.314
223800,121.434,31.258,121.441,31.256
1419536,121.434,31.166,121.436,31.168
316974,121.403,31.257,121.411,31.254
520554,121.496,31.283,121.498,31.292
870375,121.486,31.239,121.49,31.248
1720323,121.483,31.29,121.507,31.29
1511119,121.505,31.296,121.52,31.298
565861,121.467,31.197,121.47,31.191
1561754,121.448,31.224,121.454,31.223
764520,121.425,31.203,121.433,31.201
713726,121.434,31.32,121.445,31.321
334503,121.352,31.179,121.356,31.172
1337147,121.448,31.173,121.458,31.172
733485,121.494,31.349,121.502,31.349
37554,121.277,31.27,121.335,31.262
651045,121.398,31.308,121.408,31.313
803887,121.443,31.211,121.445,31.212
1496799,121.396,31.148,121.398,31.146
906003,121.426,31.138,121.435,31.137
377240,121.532,31.323,121.538,31.326
665211,121.522,31.309,121.525,31.315
1239857,121.522,31.211,121.524,31.214
875528,121.438,31.278,121.463,31.274
989448,121.488,31.307,121.504,31.308
1288271,121.529,31.217,121.547,31.23
1180120,121.479,31.22,121.487,31.215
1012999,121.377,31.277,121.384,31.276
735468,121.417,31.195,121.432,31.187
1790970,121.535,31.203,121.547,31.205
139274,121.361,31.22,121.368,31.219
399444,121.352,31.226,121.361,31.219
1347159,121.344,31.208,121.358,31.218
1440917,121.538,31.273,121.543,31.274
1615761,121.427,31.224,121.493,31.285
967933,121.396,31.142,121.41,31.143
10385,121.314,31.295,121.393,31.268
336590,121.423,31.284,121.43,31.28
1742230,121.514,31.303,121.525,31.315
818468,121.375,31.278,121.414,31.272
1728114,121.467,31.335,121.48,31.337
748160,121.433,31.304,121.452,31.313
969007,121.606,31.28,121.61,31.282
187203,121.447,31.317,121.448,31.317
872097,121.406,31.269,121.41,31.269
744482,121.404,31.289,121.42,31.284
124247,121.518,31.27,121.537,31.264
1013240,121.528,31.309,121.54,31.314
991482,121.44,31.297,121.452,31.282
489221,121.476,31.252,121.487,31.248
647319,121.488,31.304,121.518,31.309
634604,121.531,31.318,121.54,31.328
1284661,121.439,31.324,121.448,31.314
771969,121.433,31.327,121.446,31.322
4659,121.436,31.318,121.452,31.315
600020,121.392,31.187,121.413,31.169
69463,121.476,31.252,121.481,31.247
186886,121.418,31.165,121.421,31.158
466258,121.426,31.182,121.428,31.181
1678402,121.431,31.149,121.434,31.152
1190620,121.487,31.238,121.492,31.225
1734708,121.458,31.335,121.46,31.33
879321,121.453,31.21,121.459,31.195
1068653,121.554,31.209,121.56,31.196
109773,121.314,31.146,121.32,31.139
1376142,121.509,31.185,121.548,31.171
955450,121.427,31.223,121.43,31.221
582082,121.31,31.293,121.317,31.294
1579405,121.531,31.307,121.533,31.307
1029436,121.32,31.304,121.323,31.3
1341698,121.434,31.27,121.45,31.274
933112,121.49,31.262,121.539,31.302
399173,121.438,31.155,121.443,31.156
556217,121.5,31.212,121.507,31.215
1051168,121.599,31.207,121.6,31.207
403304,121.495,31.214,121.505,31.219
215172,121.488,31.258,121.495,31.256
491654,121.446,31.217,121.471,31.21
551680,121.555,31.204,121.561,31.206
665494,121.536,31.331,121.538,31.328
1797768,121.525,31.281,121.533,31.284
114015,121.638,31.264,121.655,31.269
715615,121.445,31.19,121.447,31.191
1516194,121.542,31.295,121.545,31.292
1060484,121.449,31.226,121.461,31.201
1088259,121.484,31.232,121.491,31.232
1503204,121.401,31.132,121.408,31.127
952425,121.48,31.214,121.499,31.226
19688,121.476,31.292,121.48,31.3
418811,121.435,31.259,121.449,31.269
833948,121.529,31.259,121.538,31.262
415207,121.409,31.172,121.416,31.174
1454081,121.514,31.302,121.524,31.314
417558,121.42,31.275,121.423,31.274
919850,121.44,31.211,121.444,31.211
229814,121.407,31.168,121.412,31.164
687026,121.423,31.264,121.428,31.265
860030,121.522,31.282,121.524,31.281
426614,121.439,31.199,121.454,31.199
773633,121.363,31.285,121.365,31.284
1638084,121.451,31.246,121.456,31.247
763751,121.434,31.219,121.438,31.216
181165,121.449,31.186,121.451,31.189
221231,121.347,31.145,121.355,31.157
817975,121.454,31.331,121.465,31.324
1108000,121.437,31.13,121.437,31.132
1261485,121.523,31.325,121.537,31.328
108829,121.496,31.251,121.513,31.258
1422523,121.335,31.261,121.346,31.259
1175948,121.384,31.219,121.431,31.219
1112120,121.452,31.204,121.458,31.214
984754,121.422,31.238,121.432,31.216
1778446,121.49,31.336,121.492,31.333
570277,121.405,31.236,121.41,31.232
706704,121.37,31.216,121.374,31.216
1571039,121.43,31.317,121.444,31.321
172532,121.429,31.222,121.434,31.226
1675101,121.355,31.22,121.358,31.222
1331703,121.459,31.404,121.478,31.406
820290,121.417,31.17,121.423,31.171
1733650,121.414,31.269,121.422,31.264
213662,121.53,31.285,121.531,31.286
647618,121.479,31.32,121.484,31.32
1092997,121.411,31.242,121.416,31.243
111138,121.393,31.269,121.401,31.276
42479,121.48,31.339,121.489,31.342
1089855,121.375,31.126,121.379,31.121
289638,121.375,31.271,121.376,31.271
1713919,121.301,31.172,121.307,31.175
1347679,121.449,31.293,121.461,31.3
877042,121.452,31.27,121.467,31.267
57977,121.407,31.129,121.414,31.128
1602052,121.4,31.193,121.403,31.191
495669,121.451,31.274,121.49,31.24
61836,121.541,31.33,121.545,31.335
1483281,121.469,31.324,121.474,31.323
1085861,121.495,31.269,121.499,31.268
220280,121.462,31.203,121.481,31.226
391583,121.471,31.205,121.476,31.201
877375,121.32,31.258,121.349,31.258
639572,121.434,31.225,121.44,31.229
422160,121.531,31.314,121.537,31.318
1254990,121.498,31.291,121.5,31.29
1318481,121.382,31.231,121.386,31.237
1391841,121.506,31.32,121.506,31.321
632060,121.5,31.274,121.508,31.276
513072,121.493,31.347,121.5,31.344
830726,121.433,31.205,121.438,31.198
1601984,121.482,31.314,121.49,31.308
1207995,121.498,31.249,121.538,31.265
953562,121.478,31.197,121.488,31.205
1365927,121.356,31.136,121.364,31.132
689896,121.421,31.284,121.434,31.286
1702191,121.451,31.337,121.455,31.339
1517515,121.5,31.294,121.508,31.299
666664,121.439,31.213,121.443,31.223
1073965,121.434,31.244,121.448,31.248
1416514,121.419,31.2,121.423,31.201
145378,121.531,31.323,121.555,31.326
1473720,121.532,31.319,121.539,31.321
1780510,121.463,31.266,121.485,31.247
480794,121.445,31.142,121.449,31.144
1752333,121.412,31.27,121.422,31.274
752025,121.451,31.232,121.459,31.228
1430126,121.495,31.262,121.5,31.27
802588,121.485,31.323,121.487,31.326
1199933,121.401,31.132,121.427,31.155
27527,121.437,31.31,121.447,31.307
520986,121.381,31.243,121.4,31.238
911586,121.423,31.123,121.429,31.118
1099316,121.423,31.159,121.457,31.185
643809,121.518,31.273,121.536,31.256
809159,121.504,31.207,121.508,31.214
1352214,121.445,31.335,121.458,31.326
244533,121.462,31.193,121.463,31.195
310020,121.479,31.406,121.498,31.402
613709,121.545,31.275,121.556,31.272
1451525,121.459,31.307,121.484,31.296
1421333,121.507,31.282,121.513,31.274
1569243,121.443,31.239,121.446,31.243
290062,121.492,31.27,121.501,31.275
842452,121.379,31.194,121.386,31.189
11859,121.359,31.224,121.364,31.22
915959,121.463,31.218,121.472,31.223
1738498,121.444,31.282,121.453,31.31
618882,121.434,31.211,121.476,31.218
1310347,121.429,31.405,121.436,31.406
287084,121.5,31.12,121.513,31.127
1622396,121.458,31.287,121.46,31.302
46479,121.394,31.144,121.4,31.13
1553388,121.332,31.266,121.336,31.269
520205,121.422,31.222,121.425,31.229
1452952,121.42,31.224,121.429,31.233
620053,121.477,31.276,121.479,31.275
821653,121.422,31.249,121.429,31.247
1208020,121.382,31.043,121.394,31.046
888354,121.503,31.285,121.506,31.284
1719495,121.465,31.21,121.47,31.204
1510222,121.398,31.309,121.403,31.307
1647412,121.531,31.323,121.534,31.331
724268,121.484,31.32,121.486,31.324
1683616,121.461,31.177,121.482,31.197
308635,121.476,31.342,121.482,31.34
1710811,121.455,31.31,121.459,31.317
1010973,121.381,31.251,121.391,31.252
1144283,121.456,31.225,121.465,31.232
977525,121.444,31.305,121.449,31.305
1690685,121.31,31.303,121.325,31.298
178843,121.539,31.192,121.54,31.192
1029329,121.443,31.206,121.446,31.212
1459038,121.516,31.298,121.524,31.281
1360040,121.373,31.238,121.395,31.239
943588,121.416,31.283,121.421,31.285
456009,121.453,31.19,121.456,31.187
717373,121.382,31.245,121.392,31.262
1054302,121.465,31.286,121.483,31.268
1100722,121.43,31.189,121.438,31.194
1325812,121.467,31.319,121.492,31.333
1593603,121.472,31.27,121.478,31.269
231160,121.349,31.17,121.35,31.17
29548,121.314,31.246,121.319,31.241
1666327,121.432,31.271,121.437,31.275
953642,121.474,31.325,121.475,31.329
174352,121.507,31.258,121.511,31.259
208518,121.454,31.256,121.474,31.269
1774551,121.485,31.309,121.485,31.31
605855,121.47,31.212,121.483,31.2
1629158,121.471,31.222,121.473,31.221
933885,121.445,31.187,121.455,31.19
1269491,121.38,31.251,121.384,31.25
878299,121.372,31.319,121.411,31.305
132540,121.364,31.179,121.368,31.176
226175,121.47,31.287,121.475,31.286
176367,121.463,31.3,121.475,31.294
1540264,121.374,31.322,121.382,31.323
266950,121.444,31.154,121.451,31.151
979097,121.331,31.223,121.359,31.21
1541289,121.471,31.342,121.482,31.336
706516,121.463,31.218,121.465,31.214
1087844,121.484,31.237,121.494,31.23
559023,121.38,31.194,121.391,31.183
1207798,121.368,31.209,121.372,31.216
1014136,121.479,31.272,121.483,31.277
1232842,121.429,31.298,121.452,31.279
166436,121.516,31.269,121.518,31.272
1333692,121.524,31.322,121.538,31.318
1488191,121.411,31.15,121.438,31.193
442143,121.422,31.222,121.43,31.213
567161,121.531,31.306,121.536,31.328
1226406,121.431,31.334,121.438,31.337
1063518,121.448,31.313,121.45,31.312
1144407,121.529,31.285,121.543,31.275
666100,121.433,31.286,121.451,31.279
924349,121.439,31.335,121.446,31.338
254867,121.431,31.327,121.441,31.33
1507826,121.478,31.233,121.482,31.236
1603227,121.377,31.271,121.389,31.276
1192189,121.383,31.246,121.395,31.259
705584,121.426,31.134,121.434,31.143
1613715,121.453,31.199,121.465,31.202
353121,121.506,31.301,121.514,31.294
331122,121.427,31.409,121.439,31.407
715535,121.43,31.246,121.433,31.251
952867,121.478,31.269,121.486,31.271
1638371,121.391,31.156,121.398,31.138
531506,121.523,31.27,121.528,31.275
1287703,121.505,31.285,121.518,31.27
1781953,121.527,31.284,121.544,31.268
366041,121.478,31.225,121.489,31.216
571497,121.426,31.134,121.437,31.135
1016376,121.352,31.179,121.37,31.191
1797947,121.482,31.336,121.49,31.338
505048,121.313,31.201,121.318,31.208
1301396,121.475,31.254,121.48,31.245
1310946,121.524,31.328,121.533,31.324
1806642,121.469,31.318,121.478,31.32
739046,121.417,31.215,121.423,31.213
860455,121.503,31.306,121.507,31.308
221725,121.444,31.265,121.455,31.271
583685,121.399,31.205,121.404,31.21
1292512,121.551,31.177,121.558,31.185
1695770,121.373,31.182,121.423,31.205
704495,121.424,31.261,121.466,31.269
905096,121.391,31.274,121.394,31.282
264799,121.491,31.244,121.501,31.249
1618472,121.46,31.22,121.463,31.221
1043770,121.399,31.229,121.406,31.239
747042,121.426,31.172,121.429,31.171
1448662,121.31,31.192,121.312,31.19
1590461,121.519,31.179,121.522,31.183
1200651,121.485,31.319,121.491,31.32
739216,121.51,31.308,121.53,31.309
1789354,121.331,31.268,121.419,31.243
676372,121.487,31.225,121.492,31.227
1190916,121.325,31.24,121.336,31.241
619684,121.455,31.195,121.456,31.196
1358738,121.428,31.303,121.437,31.304
955659,121.506,31.301,121.517,31.303
1114921,121.452,31.206,121.463,31.21
46407,121.473,31.271,121.478,31.27
1231348,121.393,31.12,121.406,31.121
791689,121.381,31.234,121.388,31.247
924298,121.399,31.237,121.408,31.234
1256813,121.261,31.188,121.298,31.187
710155,121.503,31.233,121.515,31.213
600181,121.439,31.276,121.451,31.279
234297,121.49,31.304,121.491,31.304
700999,121.474,31.32,121.478,31.328
91061,121.376,31.308,121.392,31.307
837813,121.318,31.308,121.323,31.3
1032553,121.437,31.296,121.448,31.298
435561,121.444,31.225,121.445,31.225
68867,121.448,31.315,121.46,31.316
284321,121.553,31.28,121.555,31.283
1772663,121.452,31.159,121.459,31.163
217109,121.507,31.296,121.512,31.294
1706576,121.427,31.286,121.431,31.294
1647616,121.522,31.328,121.538,31.329
18157,121.453,31.153,121.455,31.153
394663,121.414,31.271,121.416,31.265
1783155,121.5,31.28,121.504,31.279
383411,121.501,31.274,121.506,31.27
1111575,121.531,31.323,121.532,31.324
467331,121.447,31.144,121.449,31.144
1147795,121.391,31.132,121.395,31.133
1063504,121.531,31.306,121.537,31.288
1790060,121.399,31.213,121.404,31.215
36600,121.484,31.345,121.496,31.344
632156,121.478,31.27,121.492,31.263
1067509,121.518,31.274,121.531,31.268
162736,121.465,31.232,121.471,31.222
1163054,121.451,31.323,121.463,31.323
1029512,121.489,31.311,121.527,31.309
682462,121.527,31.242,121.529,31.24
1258098,121.399,31.218,121.41,31.23
102918,121.424,31.248,121.429,31.246
1111314,121.523,31.311,121.526,31.314
794173,121.479,31.269,121.488,31.262
1683713,121.418,31.362,121.431,31.372
921227,121.537,31.178,121.547,31.184
389643,121.408,31.299,121.413,31.302
1454946,121.514,31.276,121.52,31.281
728444,121.366,31.104,121.372,31.107
1498359,121.33,31.268,121.377,31.271
881157,121.416,31.149,121.435,31.152
1725740,121.353,31.216,121.369,31.194
1596843,121.522,31.229,121.594,31.279
1233326,121.524,31.329,121.528,31.324
764739,121.423,31.247,121.432,31.246
748221,121.46,31.202,121.463,31.203
1683021,121.31,31.17,121.357,31.186
582598,121.488,31.311,121.499,31.301
497775,121.416,31.214,121.434,31.213
831930,121.422,31.358,121.434,31.355
306755,121.5,31.163,121.512,31.166
1174991,121.43,31.189,121.438,31.198
75048,121.467,31.313,121.475,31.317
1577631,121.516,31.3,121.52,31.312
624883,121.431,31.285,121.441,31.292
272073,121.418,31.275,121.431,31.293
351881,121.54,31.183,121.541,31.183
1457278,121.424,31.179,121.426,31.183
278177,121.428,31.202,121.43,31.203
689248,121.49,31.225,121.504,31.223
254559,121.406,31.25,121.419,31.254
741396,121.465,31.299,121.483,31.29
1495622,121.432,31.33,121.435,31.325
97459,121.412,31.279,121.416,31.279
1561504,121.455,31.319,121.475,31.321
683001,121.415,31.196,121.437,31.171
224218,121.477,31.294,121.482,31.29
12221,121.34,31.167,121.347,31.157
1492653,121.448,31.33,121.462,31.318
568250,121.396,31.282,121.402,31.276
1405664,121.436,31.32,121.448,31.314
1495123,121.459,31.229,121.469,31.227
1016408,121.435,31.265,121.446,31.272
1287256,121.446,31.204,121.446,31.205
245163,121.483,31.24,121.488,31.224
258597,121.479,31.225,121.491,31.218
513602,121.316,31.241,121.319,31.241
982172,121.39,31.269,121.396,31.274
218771,121.458,31.322,121.483,31.32
1405165,121.354,31.293,121.368,31.292
1255465,121.376,31.267,121.378,31.277
251336,121.443,31.17,121.444,31.174
755012,121.473,31.202,121.476,31.201
100460,121.465,31.276,121.48,31.269
1529315,121.506,31.3,121.511,31.304
826677,121.49,31.144,121.497,31.165
1637676,121.386,31.215,121.391,31.214
1515013,121.49,31.308,121.505,31.304
143461,121.489,31.311,121.509,31.297
645123,121.45,31.287,121.455,31.29
1019155,121.455,31.305,121.471,31.306
1593480,121.504,31.278,121.505,31.28
1522217,121.534,31.257,121.535,31.258
304454,121.467,31.269,121.491,31.286
344781,121.505,31.285,121.518,31.288
110300,121.381,31.314,121.388,31.32
1603401,121.464,31.407,121.495,31.384
1451789,121.413,31.355,121.42,31.355
1709325,121.443,31.337,121.448,31.339
1010183,121.539,31.289,121.548,31.278
1674648,121.529,31.318,121.538,31.317
491611,121.484,31.304,121.5,31.301
804997,121.429,31.252,121.44,31.248
430300,121.366,31.233,121.371,31.231
1731539,121.484,31.314,121.486,31.322
365883,121.501,31.274,121.507,31.277
1741497,121.442,31.282,121.478,31.286
1007080,121.263,31.223,121.283,31.204
505718,121.505,31.274,121.511,31.269
1547335,121.443,31.362,121.499,31.393
1744199,121.38,31.3,121.408,31.314
288563,121.392,31.121,121.396,31.125
1389253,121.528,31.302,121.536,31.314
1638509,121.421,31.175,121.458,31.204
956888,121.441,31.237,121.444,31.237
1219439,121.481,31.314,121.485,31.319
404038,121.476,31.208,121.481,31.205
1204384,121.439,31.282,121.451,31.279
1246855,121.554,31.287,121.559,31.278
567050,121.532,31.314,121.539,31.314
46020,121.373,31.099,121.383,31.11
803043,121.463,31.219,121.475,31.227
1150980,121.422,31.301,121.431,31.303
1334943,121.414,31.279,121.416,31.285
1203006,121.478,31.226,121.489,31.214
50164,121.458,31.196,121.463,31.198
7876,121.355,31.166,121.387,31.177
498681,121.517,31.251,121.521,31.252
1241007,121.401,31.152,121.417,31.157
1518774,121.49,31.252,121.556,31.272
1124675,121.375,31.237,121.389,31.25
528199,121.445,31.31,121.463,31.318
1222702,121.481,31.203,121.483,31.206
1622385,121.443,31.206,121.461,31.2
1496044,121.383,31.27,121.391,31.269
541325,121.482,31.235,121.49,31.229
1169343,121.442,31.219,121.443,31.219
1087755,121.432,31.356,121.438,31.34
1024849,121.353,31.127,121.362,31.131
1157571,121.417,31.389,121.425,31.393
1384058,121.405,31.068,121.424,31.076
155638,121.505,31.343,121.513,31.34
55341,121.45,31.193,121.453,31.193
941883,121.514,31.303,121.521,31.309
1596382,121.339,31.259,121.342,31.259
425159,121.312,31.313,121.322,31.298
435359,121.398,31.26,121.401,31.257
693640,121.354,31.215,121.358,31.218
1547285,121.474,31.214,121.475,31.215
514618,121.406,31.252,121.412,31.213
1002808,121.43,31.161,121.434,31.168
920528,121.411,31.151,121.418,31.148
433682,121.319,31.232,121.322,31.238
1573566,121.543,31.271,121.554,31.273
1299256,121.458,31.211,121.47,31.204
1622206,121.42,31.247,121.429,31.246
633958,121.495,31.307,121.507,31.329
284904,121.516,31.311,121.521,31.315
1349100,121.514,31.303,121.517,31.304
413411,121.441,31.227,121.445,31.225
493094,121.406,31.238,121.41,31.232
99070,121.484,31.275,121.488,31.269
1030092,121.407,31.25,121.416,31.252
1671230,121.473,31.318,121.511,31.308
1209340,121.472,31.198,121.478,31.205
1742634,121.371,31.262,121.377,31.271
1447714,121.532,31.305,121.541,31.307
36563,121.458,31.17,121.462,31.172
1556873,121.458,31.323,121.485,31.308
1180893,121.353,31.22,121.357,31.216
283197,121.332,31.244,121.343,31.255
22051,121.422,31.274,121.43,31.27
688900,121.457,31.281,121.461,31.274
1249942,121.515,31.276,121.538,31.272
1385143,121.393,31.12,121.4,31.121
870801,121.501,31.182,121.506,31.184
726544,121.384,31.27,121.389,31.269
212506,121.385,31.212,121.391,31.209
1754166,121.353,31.243,121.411,31.268
902688,121.399,31.345,121.433,31.355
1618067,121.41,31.27,121.423,31.269
518487,121.492,31.293,121.494,31.29
1333143,121.361,31.21,121.363,31.207
1338240,121.465,31.272,121.468,31.264
1136269,121.433,31.369,121.437,31.372
1390250,121.369,31.179,121.373,31.182
772452,121.486,31.296,121.49,31.292
1205046,121.445,31.321,121.458,31.323
1530683,121.294,31.143,121.316,31.135
131522,121.33,31.263,121.338,31.254
543136,121.507,31.213,121.507,31.217
1196303,121.434,31.266,121.44,31.259
103277,121.401,31.3,121.401,31.301
571252,121.429,31.199,121.441,31.195
542150,121.507,31.314,121.51,31.317
1297009,121.487,31.215,121.494,31.224
651874,121.441,31.195,121.467,31.207
1680711,121.399,31.2,121.403,31.204
983773,121.413,31.302,121.424,31.303
1079812,121.39,31.269,121.395,31.276
1105108,121.348,31.154,121.353,31.148
1466898,121.479,31.271,121.49,31.276
1444392,121.353,31.248,121.355,31.249
1458267,121.413,31.183,121.414,31.183
982785,121.509,31.278,121.515,31.274
102852,121.373,31.255,121.377,31.271
228797,121.531,31.323,121.538,31.327
37886,121.456,31.319,121.478,31.32
313762,121.554,31.281,121.557,31.278
1188303,121.39,31.269,121.4,31.276
38628,121.459,31.259,121.468,31.263
669361,121.353,31.244,121.36,31.249
449105,121.268,31.228,121.27,31.226
1350182,121.553,31.279,121.559,31.277
1256301,121.453,31.199,121.464,31.193
1384461,121.528,31.28,121.533,31.284
1657119,121.472,31.264,121.487,31.239
1608724,121.489,31.252,121.5,31.257
1572030,121.347,31.162,121.366,31.17
316415,121.447,31.325,121.453,31.33
822145,121.532,31.284,121.543,31.275
794242,121.522,31.26,121.526,31.259
1618664,121.469,31.304,121.478,31.289
573027,121.46,31.31,121.464,31.318
1722533,121.475,31.286,121.48,31.286
1737223,121.543,31.274,121.553,31.279
13157,121.538,31.328,121.555,31.326
792535,121.367,31.237,121.372,31.248
600438,121.401,31.177,121.432,31.215
304951,121.374,31.322,121.376,31.322
1245674,121.528,31.328,121.534,31.331
762817,121.458,31.259,121.462,31.262
489158,121.53,31.283,121.548,31.289
1624497,121.525,31.318,121.525,31.32
1221964,121.45,31.339,121.455,31.331
954536,121.414,31.273,121.415,31.27
1515979,121.349,31.096,121.447,31.127
209439,121.452,31.2,121.467,31.193
246916,121.448,31.297,121.449,31.297
1114944,121.437,31.31,121.442,31.301
1486759,121.456,31.215,121.47,31.221
901576,121.446,31.14,121.448,31.141
1475358,121.408,31.276,121.422,31.274
583219,121.447,31.174,121.452,31.174
42529,121.465,31.297,121.469,31.29
228542,121.543,31.274,121.549,31.271
1084467,121.418,31.207,121.43,31.204
1801565,121.451,31.274,121.461,31.301
506537,121.373,31.15,121.379,31.15
241249,121.543,31.273,121.548,31.269
950308,121.441,31.245,121.444,31.249
638436,121.457,31.184,121.465,31.16
1755159,121.513,31.295,121.528,31.309
985128,121.437,31.148,121.445,31.154
576689,121.469,31.264,121.469,31.265
1241902,121.311,31.295,121.325,31.298
