orderid,dist
803584,1.024598618
991295,1.024598618
1601654,1.024599020
850178,1.024600049
489067,1.024603435
402042,1.024609054
661790,1.024613066
154723,1.024619484
392025,1.024619484
699951,1.024620688
350961,1.024623495
1144278,1.024624698
1407421,1.024633744
1123484,1.024640155
349813,1.024642734
842339,1.024644562
418132,1.024646565
855898,1.024649543
239093,1.025182140
1280873,1.025275393
321063,1.025288520
1800233,1.025309724
321827,1.025321929
1535999,1.025351235
1104925,1.025400147
797987,1.025503914
976921,1.025557219
14847,1.025559607
1367538,1.025563776
470707,1.025688466
703600,1.025697771
136269,1.025722053
1306408,1.025740526
512899,1.025761866
1047532,1.025898484
781863,1.025986409
487142,1.025996333
1434929,1.026014453
1509401,1.026030533
304369,1.027498902
1068316,1.027538660
145172,1.027543225
142790,1.027547078
1329446,1.027547334
1795202,1.027551642
811001,1.027554836
3200,1.027557755
420745,1.027557755
792894,1.027558486
1601063,1.027563048
409475,1.027563960
811178,1.027584401
43413,1.027587210
377634,1.027589943
595283,1.027591110
820339,1.027592221
1104816,1.027593388
1665279,1.027604063
1739563,1.027619993
1283856,1.027624798
1726701,1.027629802
1772464,1.027658391
1565519,1.027724852
596740,1.027855900
125496,1.028337209
809324,1.028932014
209741,1.029180162
211798,1.029346772
1789170,1.030075582
1092378,1.030254418
409686,1.030254418
1201714,1.030254418
13894,1.030254418
172734,1.030254418
235150,1.030254418
610244,1.030254418
66033,1.030254418
67516,1.030254418
77470,1.030254418
1445590,1.030254418
348910,1.030254418
416604,1.030254418
1534463,1.030257436
613562,1.030257436
1210589,1.030258442
837737,1.030258442
1534413,1.030259448
1331503,1.030287185
702499,1.030289024
961183,1.030324056
463646,1.030331842
90378,1.030341553
197518,1.030343737
305075,1.030353534
1505485,1.030358562
1276741,1.030360486
918490,1.030364249
467125,1.030366346
1152763,1.030371287
296994,1.030384272
1358846,1.030385277
1063736,1.030452420
188561,1.030468985
965852,1.030469990
1735446,1.030470077
685773,1.030486986
1468425,1.030487732
1300828,1.030510581
1305850,1.030514513
544752,1.030514513
1196310,1.030515518
759296,1.030557015
718654,1.030559942
875338,1.030559942
1399788,1.030565709
1804273,1.030569813
747030,1.030576756
923894,1.030580514
478503,1.030583786
224867,1.030584790
1143759,1.030585622
539953,1.030594314
1486829,1.030608199
1570994,1.030650591
1584932,1.030664471
752253,1.030669404
650440,1.030671325
1228539,1.030721729
909305,1.030733424
667564,1.030753404
1779734,1.030758809
954792,1.030763004
228331,1.030768420
1316144,1.030777706
1107937,1.030784633
111112,1.030784633
1076947,1.030787405
1068681,1.030792282
1661527,1.030793155
378402,1.030795911
1021948,1.030795961
506743,1.030797421
1183398,1.030798224
1615808,1.030799077
238686,1.030800688
382892,1.030804302
1747742,1.030804321
560948,1.030805113
744097,1.030805113
134794,1.030809986
1659006,1.030813027
205318,1.030813896
1125546,1.030815793
1728,1.030816490
1799336,1.030817012
278925,1.030818946
775561,1.030820338
1532101,1.030821712
1767330,1.030822141
1457351,1.030823278
1711187,1.030823453
107860,1.030823975
403066,1.030833371
1078415,1.030834954
1207360,1.030836100
49829,1.030836172
422491,1.030836172
59765,1.030837718
394088,1.030838432
1336200,1.030841737
1137257,1.030845954
1151741,1.030848501
432021,1.030848876
548590,1.030849195
88612,1.030853314
1542587,1.030853734
309570,1.030854410
42654,1.030855453
890071,1.030855819
1171655,1.030859646
1097040,1.030860879
426930,1.030865533
1152701,1.030866054
279811,1.030869027
917241,1.030870571
206218,1.030872507
141557,1.030873196
1101285,1.030874740
917899,1.030876669
1647536,1.030882445
1016179,1.030886896
1037840,1.030890206
636857,1.030890206
313398,1.030891079
898547,1.030894794
646619,1.030896597
711695,1.030926236
1162158,1.030939200
1142498,1.030940203
193990,1.030944081
237285,1.030966222
1440466,1.030971004
990047,1.030992709
727947,1.030993233
477528,1.030998111
55341,1.031015837
1621528,1.031028435
933116,1.031037275
187764,1.031085489
979835,1.031087287
829034,1.031097230
329503,1.031118352
322364,1.031121560
1404084,1.032000570
280629,1.032104362
248243,1.032135927
1138245,1.033135451
42785,1.033146024
1521452,1.033155605
575639,1.033160273
582582,1.033197096
1615123,1.033347345
1645708,1.033885216
376339,1.034002752
71655,1.034002752
1686322,1.034004679
1569830,1.034024011
907938,1.034122821
1267939,1.034133490
8657,1.034164695
99185,1.034206131
248019,1.034209977
6,1.034212495
1653900,1.034219499
968666,1.034225224
269780,1.034225224
963375,1.034247994
922899,1.034250680
1117575,1.034252581
719106,1.034254507
903063,1.034270431
1116702,1.034285437
1459196,1.034292423
1235162,1.034301733
1522462,1.034307367
887073,1.034307593
221194,1.034336196
1052347,1.034353135
953401,1.034356907
22252,1.034367514
1681038,1.034423091
816846,1.034431321
1214841,1.034442930
559503,1.034450571
1345206,1.034480128
387540,1.034480128
547925,1.034506044
1126170,1.034519330
932396,1.034539249
418568,1.034562163
1744932,1.034586408
886751,1.034589075
1307005,1.034589075
1163992,1.034590079
337134,1.034618962
722628,1.034620625
1322200,1.034685325
212427,1.034693304
1026288,1.034706616
1621607,1.034709230
1554706,1.034743204
263406,1.034776215
327554,1.034801474
505747,1.034804286
777365,1.034804286
1680175,1.034821752
1587740,1.034839971
1286190,1.034854734
1274812,1.034866475
1486550,1.034883394
14465,1.034885122
415011,1.034887094
1440072,1.034902663
150500,1.034920531
1212465,1.034937133
819794,1.034937551
695041,1.034942528
741383,1.034986850
1763729,1.035005161
1095069,1.035025010
424921,1.035033309
1435924,1.035078048
1251572,1.035085014
1105675,1.035094245
813964,1.035141398
1408377,1.035145644
1223067,1.035163427
1170447,1.035191659
252170,1.035193319
1088128,1.035195323
1345617,1.035235422
209111,1.035235422
1173435,1.035304358
186880,1.035326449
1541402,1.035533378
1694437,1.035538696
1415390,1.035579034
479901,1.035581396
1579685,1.035623025
514293,1.035652109
1228758,1.035816797
151837,1.035875606
855481,1.035920204
1054166,1.036008379
1360084,1.036321276
772816,1.036931794
441898,1.036938253
1108376,1.036960550
588224,1.036995416
1489123,1.036995848
1431435,1.037023910
988606,1.037029055
1013774,1.037032202
220810,1.037036771
1444811,1.037039656
903987,1.037040378
1535306,1.037049610
1694464,1.037053835
1051971,1.037055379
1027398,1.037066580
491336,1.037086106
1706675,1.037086696
335344,1.037088619
1361122,1.037092135
793828,1.037093769
684360,1.037098792
1230675,1.037099816
1111240,1.037099819
616115,1.037101137
1120436,1.037107477
232103,1.037109783
1509662,1.037110444
298946,1.037110770
116558,1.037113187
1795451,1.037128899
918450,1.037129609
1014136,1.037137233
739657,1.037137961
1379434,1.037141892
1438844,1.037144196
1123283,1.037154387
1261319,1.037155358
836382,1.037155923
356736,1.037159897
1196012,1.037163778
129588,1.037167868
1556370,1.037167889
1008669,1.037169118
886189,1.037173393
1026795,1.037179628
1216056,1.037183856
455015,1.037188604
901305,1.037192204
451622,1.037198065
1306817,1.037208051
1136616,1.037210252
1396708,1.037210479
1590121,1.037223242
983363,1.037230298
216352,1.037231874
279651,1.037235346
998675,1.037243756
899684,1.037244105
42018,1.037245331
330864,1.037284110
315889,1.037354692
519403,1.037385873
1246298,1.037441574
1186905,1.037448595
914131,1.037529321
275788,1.037541167
271869,1.037647213
641266,1.038053713
483735,1.039202754
205630,1.039604510
1581001,1.039796195
567645,1.040389093
428422,1.040765419
996369,1.040771281
108084,1.040782322
615389,1.040857436
760053,1.040920607
73044,1.040947921
505705,1.040954077
1192229,1.040958595
1078676,1.040989553
1450289,1.041007977
582082,1.041020480
363803,1.041021360
827689,1.041042132
1511737,1.041043462
637760,1.041045062
1101252,1.041052948
1293281,1.041061693
285625,1.041061693
1046197,1.041069040
277360,1.041069681
1710089,1.041087368
92798,1.041092670
981521,1.041135785
1019680,1.041139666
6291,1.041147875
1597606,1.041158703
1162849,1.041159310
1190018,1.041167226
1601201,1.041169540
952042,1.041180323
1639289,1.041184567
693159,1.041189833
163267,1.041205941
77071,1.041244008
579283,1.041260752
788117,1.041261723
1042311,1.041264996
1718251,1.041280078
616891,1.041286380
59845,1.041312229
517706,1.041336732
1560634,1.041343371
1744490,1.041347172
1339254,1.041358170
1128339,1.041364926
215237,1.041369859
842700,1.041393870
920809,1.041400479
604969,1.041418465
142580,1.041439938
920623,1.041455922
660753,1.041469920
1421223,1.041488620
1737859,1.041496406
1537082,1.041516485
1717537,1.041577361
399924,1.041597002
944100,1.041608204
1390971,1.041612095
856930,1.041616348
252044,1.041620618
598350,1.041804191
1246885,1.041861200
147457,1.041905175
1536041,1.041936015
1689889,1.042037408
802636,1.042037408
1385143,1.042038752
105991,1.042813088
717484,1.043211885
1696774,1.043230515
232271,1.043236961
947451,1.043247702
671755,1.043256069
696950,1.043261079
498073,1.043263152
221,1.043266088
637906,1.043274107
860630,1.043282764
411455,1.043291196
1594364,1.043297064
1018577,1.043298420
395778,1.043321211
1050343,1.043323280
374525,1.043333500
1017673,1.043338276
919113,1.043352077
1661750,1.043885454
1333393,1.045172207
1503674,1.045355920
884483,1.045769747
579015,1.045891196
964795,1.045940065
362766,1.045953633
585773,1.045972438
656691,1.045973236
15194,1.045973443
465773,1.045974449
1174302,1.045978370
102951,1.045981077
1761421,1.045981077
1411291,1.045981077
1758351,1.045981077
378535,1.046001889
343599,1.046001992
1488173,1.046004802
1363320,1.046012433
1666640,1.046016663
539940,1.046036568
256601,1.046048219
263652,1.046056646
890548,1.046057061
1663863,1.046128153
298851,1.046129158
656310,1.046132970
1397993,1.046139900
834587,1.046156669
594642,1.046159372
834719,1.046172256
260647,1.046186287
260772,1.046190791
81550,1.046200938
1199079,1.046201632
1062366,1.046223103
430536,1.046226322
1621434,1.046229821
1131454,1.046241592
808810,1.046251702
298509,1.046265342
1114514,1.046272058
217097,1.046276870
549308,1.046287600
1349103,1.046297533
924497,1.046405264
524345,1.046415498
63060,1.046449675
28493,1.046455879
119332,1.046488231
234574,1.046503480
532549,1.046506608
661627,1.046506650
1275136,1.046511597
700750,1.046525246
1250830,1.046533289
1130351,1.046543812
1548992,1.046552694
1376204,1.046593643
1690681,1.046596240
1630967,1.046651902
1231299,1.046684041
1089461,1.046827555
389534,1.047022418
475533,1.047499573
996899,1.047505285
376938,1.047647642
369348,1.047746129
997958,1.047793081
657394,1.047803357
984516,1.047834249
516556,1.047845200
1545864,1.047936407
1304008,1.048041704
759688,1.048223445
42479,1.048233190
1565604,1.048811885
356919,1.048916361
352413,1.049294472
1238660,1.049599000
1685372,1.049613324
1548100,1.049704341
771819,1.049742538
1786114,1.049772644
729650,1.049772644
1221840,1.049796137
487490,1.049829358
1468527,1.049853729
938939,1.049853729
131425,1.049857805
1529163,1.049859817
1007551,1.049862733
305820,1.049863730
631602,1.049869044
337553,1.049880404
750930,1.049888438
1184628,1.049895458
1458094,1.049914862
177212,1.049914862
1570944,1.049915417
1355196,1.049927839
1080144,1.049937300
312059,1.049939935
608777,1.049945854
214300,1.049947190
1066441,1.049947190
367997,1.049954603
692711,1.049954603
1527621,1.049957584
1112510,1.049964832
825086,1.049970830
159322,1.049978163
891778,1.049980764
1743743,1.049991911
465923,1.049993297
968418,1.050003930
1448574,1.050020603
225069,1.050021608
1704215,1.050021938
752622,1.050044046
1089747,1.050044653
1218395,1.050046634
1021189,1.050047895
1701932,1.050049281
340285,1.050053856
335754,1.050055866
1603271,1.050066836
1788639,1.050077338
1234479,1.050080318
1388871,1.050080370
627354,1.050080404
1783218,1.050097628
424994,1.050102446
548772,1.050105165
1469378,1.050128340
404439,1.050177284
826904,1.050186828
1751757,1.050188560
891625,1.050201116
1115677,1.050209683
1462777,1.050209683
1640737,1.050211698
819714,1.050233450
1029869,1.050260028
686141,1.050278866
158033,1.050285808
1530465,1.050289667
126464,1.050293080
697523,1.050326950
998597,1.050344614
520340,1.050351606
407590,1.050368822
1115114,1.050372670
1767236,1.050373144
648566,1.050379037
1030894,1.050403224
1057307,1.050404729
887151,1.050407141
198735,1.050409352
1311350,1.050414114
449091,1.050434872
599496,1.050439169
1497631,1.050446496
426811,1.050448753
1763966,1.050459838
392868,1.050477521
408586,1.050481294
1402241,1.050489389
1141940,1.050490030
347216,1.050490030
650846,1.050502964
88242,1.050524485
1572950,1.050527287
283593,1.050527777
815113,1.050528081
681790,1.050549871
455733,1.050557559
776460,1.050558483
965461,1.050562080
1225301,1.050570573
824224,1.050572073
907405,1.050578923
284512,1.050587119
579240,1.050626853
487977,1.050642142
882087,1.050651189
724809,1.050653785
661521,1.050674973
1101174,1.050677187
366754,1.050792785
1363690,1.050828488
31455,1.050845212
16239,1.050957409
1753609,1.051036772
845064,1.051064209
1591754,1.051066571
1083220,1.051237521
652187,1.051778246
313654,1.052668378
798117,1.052683127
84552,1.052716894
265950,1.052721901
1166250,1.052727369
1677364,1.052737972
823596,1.052746387
123857,1.052758151
237744,1.052759192
1204295,1.052769504
161172,1.052777448
131835,1.052794260
1699032,1.052829829
15978,1.052843880
1367119,1.052846374
1731224,1.052850427
1117625,1.052854505
1386691,1.052859468
1669202,1.052882980
1497833,1.052887830
726463,1.052893088
779901,1.052927910
629665,1.052934745
1590461,1.052991356
1752502,1.053028522
1503129,1.054310806
580544,1.054601496
425912,1.055656334
1395995,1.056430885
1729507,1.056472165
790443,1.056497779
127902,1.056524259
1430073,1.056530984
670719,1.056534289
340644,1.056544660
1677974,1.056563001
831572,1.056587892
1107658,1.056594103
952298,1.056594103
453459,1.056608734
663344,1.056610416
142072,1.056620474
284382,1.056620474
1112559,1.056623652
1510773,1.056628862
1788466,1.056636171
1381333,1.056638330
885590,1.056648295
59351,1.056648305
147834,1.056650812
1216524,1.056658689
788617,1.056661101
1001641,1.056661750
984617,1.056662194
159376,1.056665211
808772,1.056665266
145893,1.056665577
1512138,1.056667885
76540,1.056681476
340837,1.056681975
1462530,1.056686087
437640,1.056687655
1703836,1.056687842
1613877,1.056698092
1297019,1.056703778
932538,1.056704693
493013,1.056708662
738985,1.056712908
863286,1.056721463
381779,1.056724348
572539,1.056725393
1602382,1.056725608
56790,1.056727403
1212536,1.056735197
1705333,1.056735197
1138837,1.056736417
656794,1.056740432
121178,1.056741697
46407,1.056741697
1162150,1.056743411
1505293,1.056744301
983004,1.056747608
1520370,1.056749947
453460,1.056751211
87148,1.056758421
887188,1.056762732
26174,1.056766977
1117452,1.056772042
341952,1.056779792
1217929,1.056780702
1646916,1.056783044
413411,1.056783374
917840,1.056783374
608033,1.056786755
1512651,1.056799082
816958,1.056801328
874546,1.056801696
4169,1.056820099
256499,1.056825911
647109,1.056835769
443433,1.056836739
1356051,1.056844302
1133696,1.056844921
409312,1.056844942
1177057,1.056846543
366017,1.056847547
1201516,1.056855238
1146302,1.056868973
688604,1.056897957
1123493,1.056901296
186084,1.056905814
821277,1.056917617
454720,1.056918549
777358,1.056926755
45755,1.056927427
743543,1.056927431
1510212,1.056928921
271705,1.056930696
775390,1.056939082
186145,1.056940954
1496889,1.056943585
976805,1.056958511
347767,1.056965672
1590685,1.056966957
950394,1.056981349
1332963,1.056983028
750547,1.056984341
1396392,1.057012154
58112,1.057016159
82278,1.057017197
560070,1.057021816
248356,1.057039572
1625584,1.057059054
807312,1.057076354
1005458,1.057088360
853931,1.057088983
1102442,1.057112488
579763,1.057113751
59271,1.057161150
930718,1.057172028
87914,1.057181449
727856,1.057185335
647057,1.057200067
1253805,1.057211654
45255,1.057274523
217301,1.057341847
176788,1.057371991
1765804,1.057474966
1485743,1.059305596
136480,1.059344918
751042,1.059344918
385529,1.059373779
59424,1.059373779
669224,1.059420471
93919,1.059424142
324794,1.059491790
842827,1.059491790
1053799,1.059495984
563661,1.059508042
1684065,1.059508566
586976,1.059612849
1761806,1.059617040
202217,1.059675697
325768,1.059864789
51354,1.059966400
884111,1.060219432
389375,1.060491429
511092,1.061279093
1424898,1.061640598
500005,1.061665268
157099,1.061669693
1122670,1.061693387
422632,1.061693750
1228621,1.061705577
1300223,1.061714506
185542,1.061723192
1479550,1.061741447
296022,1.061747637
929550,1.061769144
1528158,1.061780236
48941,1.061783129
376804,1.061796713
1128211,1.061802982
312082,1.061809531
864505,1.061814554
1719340,1.061815196
1265961,1.061817967
1619143,1.061820218
198762,1.061826123
1099030,1.061827128
211896,1.061833554
431892,1.061858334
963584,1.061858334
1554909,1.061862350
484997,1.061862350
307820,1.061895147
491918,1.061913098
918928,1.061917390
1051418,1.061961608
382180,1.061974405
637004,1.061974526
908181,1.062055476
385457,1.062058121
294121,1.062137896
966700,1.062139883
736011,1.062633207
1341506,1.062654283
109164,1.062673364
1624999,1.062673364
573481,1.062673364
819638,1.062673364
684872,1.062703492
671864,1.062713534
1252011,1.062713534
171028,1.062713534
1258184,1.062773780
269977,1.062773780
1148665,1.062801905
644716,1.062803916
113723,1.062835021
1323234,1.062844053
255837,1.062866140
541729,1.062867145
113788,1.062871167
619127,1.062871167
1122658,1.062879194
767732,1.062887220
9658,1.062892719
595125,1.062934402
1337667,1.062940416
106427,1.062974524
509751,1.062974524
37862,1.063004626
45597,1.063006636
1572324,1.063019342
52529,1.063082892
170391,1.063125024
732325,1.063128021
1444137,1.063190204
37392,1.063251372
672699,1.063258853
822945,1.063395728
1412352,1.063501940
1591319,1.063502290
93963,1.063512373
471707,1.063515956
839674,1.063528137
365198,1.063536996
484797,1.063536996
1199563,1.063538876
1516659,1.063609457
574279,1.063792371
1141056,1.063822402
36465,1.063833414
11153,1.064702141
1281723,1.064923723
214446,1.065235496
379113,1.065236554
924686,1.065266984
872728,1.065277139
85773,1.065369630
233459,1.065430245
426412,1.065431337
1559094,1.065479708
939597,1.065489740
108130,1.065492228
1245674,1.065495543
311286,1.065498561
1552510,1.065515662
1134513,1.065540802
251835,1.065543146
929041,1.065546874
340987,1.065550187
1686177,1.065583745
1480416,1.065608733
1188441,1.065634135
300450,1.065655130
829496,1.065676076
881020,1.065676076
1035429,1.065704740
245565,1.065718951
3672,1.065719560
293337,1.065724600
1131069,1.065750438
125380,1.065752987
365883,1.065790650
66118,1.065801841
1666722,1.065806484
575280,1.065812857
516627,1.065824046
246123,1.065824359
123207,1.065829107
207510,1.065834510
704808,1.065848659
1086677,1.065855830
959247,1.065856221
318584,1.065864765
1158139,1.065875884
376261,1.065881216
1035664,1.065887608
457205,1.065889770
919563,1.065894962
1099380,1.065900331
433234,1.065908124
595907,1.065908920
724588,1.065910842
1519092,1.065918408
790271,1.065935755
1299957,1.065945423
491278,1.065947698
698723,1.065963519
1439413,1.065965353
854308,1.065985829
460870,1.065988687
117806,1.065989694
762365,1.065991367
1319808,1.066013419
1482243,1.066040027
319083,1.066046067
1565121,1.066049221
738827,1.066050665
236698,1.066051102
276607,1.066061302
383013,1.066061302
1673633,1.066061891
387834,1.066064847
1348730,1.066074126
828121,1.066089394
531151,1.066090175
148796,1.066091756
1170698,1.066091911
1590440,1.066093530
739689,1.066096150
688672,1.066096150
1760409,1.066096975
1004506,1.066099435
541036,1.066100115
1496878,1.066100876
198328,1.066101204
657366,1.066103236
285351,1.066104746
216610,1.066107959
1339566,1.066109360
1079564,1.066109732
240530,1.066109732
902259,1.066110362
361254,1.066111501
458485,1.066121275
531739,1.066122718
257759,1.066123636
516276,1.066126085
213019,1.066128578
167716,1.066130388
922485,1.066141340
604690,1.066144137
182900,1.066148682
752865,1.066149862
957023,1.066152412
303192,1.066152628
242338,1.066154942
491489,1.066155498
717449,1.066162190
871164,1.066164935
1128374,1.066175550
1104537,1.066179088
388147,1.066180661
399468,1.066184117
829822,1.066186590
352978,1.066190879
105237,1.066192058
151097,1.066192058
39751,1.066201251
1618403,1.066214692
970758,1.066219167
983467,1.066223049
38672,1.066227415
328488,1.066231504
1611505,1.066239798
1006519,1.066254405
1411625,1.066257021
756577,1.066263011
364726,1.066266873
396414,1.066276144
829203,1.066276144
894511,1.066296522
839586,1.066313608
1187020,1.066320081
1199486,1.066322918
1365281,1.066325838
845603,1.066325838
1768727,1.066329121
1363479,1.066330576
992595,1.066337318
1150391,1.066375610
1730202,1.066393363
398429,1.066402516
1735428,1.066419381
1244501,1.066423121
1156086,1.066430192
1770018,1.066515794
765201,1.066559701
1681322,1.066569291
727591,1.066619002
1656054,1.066625341
1159895,1.067258822
1738847,1.067557746
1257552,1.068155730
1797206,1.068186283
1215507,1.068413433
753130,1.068435792
298929,1.068437246
733639,1.068437455
850301,1.068747118
1418271,1.069087636
1537542,1.069088990
114673,1.069253940
1458996,1.069274921
900909,1.069321129
1710657,1.069404887
331815,1.069404887
795988,1.069404887
406521,1.069466060
1278181,1.069466684
1207507,1.069529491
125896,1.069530497
1675090,1.069530497
1344833,1.069620176
582421,1.069693539
1602184,1.069694544
313490,1.069717435
1183198,1.069727745
408217,1.069785837
1029148,1.069791121
62065,1.069791501
896937,1.069854922
903806,1.069920964
1636701,1.069930886
284078,1.069992574
1542878,1.070006788
571720,1.070046979
1751304,1.070116914
511499,1.070179601
312036,1.070180259
812615,1.070181953
59476,1.070221691
405352,1.070242881
1179701,1.070303483
396181,1.070319444
1593128,1.070333002
633561,1.070336010
724660,1.070339279
1569259,1.070345295
1584839,1.070346921
1732972,1.070350569
100919,1.070447935
60812,1.070456214
1198792,1.070527795
1732461,1.070630045
1407951,1.070660480
399244,1.070679129
386424,1.070916487
589873,1.070953896
787432,1.071059442
1118761,1.071133189
1806140,1.071200988
770590,1.071429367
1759370,1.071803752
470632,1.072097592
465733,1.072180973
482416,1.072202612
1075532,1.072224952
522223,1.072235085
1758616,1.072261636
1246101,1.072265452
329015,1.072266752
22494,1.072268382
431494,1.072279526
705258,1.072287141
412085,1.072287994
1477721,1.072302342
455596,1.072303644
475770,1.072314913
1737328,1.072325790
1489104,1.072329347
787356,1.072333251
1188041,1.072333545
239394,1.072342013
843863,1.072349142
1440076,1.072351469
677113,1.072356618
543977,1.072358302
1072226,1.072363639
1227398,1.072366730
901347,1.072367838
336634,1.072367874
597720,1.072375634
143546,1.072377644
1204492,1.072379522
1251504,1.072381382
1177771,1.072381707
1654199,1.072396210
132030,1.072398577
581713,1.072403055
324688,1.072407579
1200991,1.072407862
1013468,1.072410422
404648,1.072414984
1653392,1.072417433
115798,1.072428030
923110,1.072432605
1130264,1.072439709
1294745,1.072440713
854314,1.072458868
244016,1.072461152
687026,1.072465388
654133,1.072466248
103614,1.072492185
1376317,1.072521135
1719354,1.072525290
787882,1.072529180
1077393,1.072544346
210119,1.072544609
1092997,1.072544989
578965,1.072546633
715830,1.072546633
539914,1.072559524
41690,1.072665679
50724,1.072680369
714636,1.072715430
1120370,1.072754624
988648,1.072756225
809536,1.072791650
17680,1.072798375
1020570,1.073009212
150114,1.073481847
1167375,1.073578623
4694,1.074960424
761859,1.075027129
1588271,1.075027129
1456608,1.075027129
745451,1.075046005
532340,1.075048350
888262,1.075049863
1123121,1.075074019
978866,1.075110169
157149,1.075167270
159664,1.075167445
992380,1.075167445
258917,1.075220998
1238997,1.075259223
1182082,1.075344051
1439081,1.075345911
355143,1.075412864
899061,1.075605253
713897,1.075879437
904717,1.076499165
1191667,1.076649109
14312,1.076754757
1260267,1.076901972
431449,1.077319103
1242524,1.077346391
166979,1.077346391
221564,1.077346391
296167,1.077346391
674974,1.077346391
945988,1.077346391
108442,1.077346391
809644,1.077346391
65498,1.077349410
14206,1.077349410
1685668,1.077349410
368315,1.077349410
46409,1.077349410
719667,1.077349410
229829,1.077354440
911308,1.077371718
1168164,1.077371857
1731539,1.077372309
612881,1.077390588
146257,1.077416840
810984,1.077418712
150422,1.077432543
190434,1.077432543
187027,1.077434552
206527,1.077439991
14576,1.077444877
961797,1.077446195
457885,1.077456869
154343,1.077459882
1570396,1.077473114
238011,1.077482742
86784,1.077516395
913698,1.077525601
8926,1.077532349
358941,1.077560096
1475443,1.077592981
564288,1.077632898
499306,1.077746461
694092,1.077747461
436419,1.078063783
1388815,1.078142009
1383416,1.078196162
664897,1.078213204
1641709,1.078215217
1743722,1.078331158
953034,1.078368555
1758488,1.078368555
1001440,1.078368590
630538,1.078397625
249692,1.078404632
667654,1.078404667
182258,1.078406644
824502,1.078413685
1704297,1.078423675
1772714,1.078467825
1651876,1.078467825
1096468,1.078485789
207556,1.078487801
162140,1.078496851
919605,1.078510861
1068812,1.078511280
228931,1.078512837
1191689,1.078529897
1447714,1.078531908
19411,1.078545950
546719,1.078545950
832488,1.078545950
1150980,1.078558917
1282300,1.078590909
1107257,1.078595177
1651604,1.078638059
1341862,1.078640069
1770855,1.078640069
420747,1.078640069
663387,1.078640069
1709108,1.078641074
535813,1.078647070
990939,1.078659097
538883,1.078668074
228656,1.078704151
259934,1.078740188
1619909,1.078773208
590407,1.078803245
148848,1.078968309
859000,1.078969348
349199,1.078973329
1390760,1.079021349
136083,1.079022319
1030092,1.079023322
27458,1.079082307
113394,1.079125326
258005,1.079143321
1312204,1.079143321
588584,1.079232278
1175584,1.079303259
869383,1.079323250
187901,1.079326224
1063348,1.079367169
1036130,1.079386153
1006189,1.079394141
769339,1.079394141
981038,1.079456062
209711,1.079665693
365870,1.079746557
138728,1.079752566
515065,1.079772493
436566,1.079775463
910847,1.079775463
1675206,1.079780471
1806882,1.079783441
192693,1.079905147
537966,1.079905147
498268,1.079972266
328563,1.079974276
1757942,1.079987915
1581102,1.080083599
1705324,1.080136414
351482,1.080155862
351567,1.081111358
1719693,1.081115950
796746,1.081165219
66652,1.081174821
1194468,1.081175584
39753,1.081177735
730629,1.081213679
305912,1.081237626
1098567,1.081255212
903931,1.081256149
165224,1.081265412
1616764,1.081266501
170841,1.081267355
948074,1.081268323
1444439,1.081272285
314396,1.081279147
404129,1.081294066
1627085,1.081296077
791932,1.081297092
1180071,1.081312959
545423,1.081319738
920002,1.081323829
169822,1.081329232
892572,1.081346493
1239836,1.081347777
1242545,1.081359614
1731192,1.081368092
289406,1.081372537
906632,1.081376356
604695,1.081376559
9354,1.081381670
1260355,1.081383057
672774,1.081387373
417532,1.081406105
336240,1.081407285
491323,1.081409433
971928,1.081413696
1346685,1.081413817
567276,1.081413817
1384461,1.081414631
1091962,1.081424784
1468909,1.081429750
381926,1.081432975
1440525,1.081433041
131807,1.081445644
206137,1.081445644
684100,1.081451932
37680,1.081452415
736329,1.081453786
1128039,1.081480109
67103,1.081484947
100369,1.081489840
542856,1.081507308
243969,1.081510664
186979,1.081512484
1430209,1.081516309
421499,1.081522422
1049517,1.081537936
1163177,1.081541188
383538,1.081544205
5296,1.081552113
1177659,1.081554741
544405,1.081576401
1777622,1.081579205
1032971,1.081592165
534783,1.081596798
1163545,1.081606261
1115189,1.081611947
1192710,1.081621330
731572,1.081632546
699019,1.081633549
35033,1.081642738
1006187,1.081648021
1012269,1.081651630
238160,1.081653259
381972,1.081665282
180863,1.081673099
416992,1.081673533
1755405,1.081673981
1275633,1.081676644
296985,1.081679598
1191721,1.081682112
797590,1.081701692
123084,1.081709134
804737,1.081714251
1059950,1.081722407
1723195,1.081723496
1305636,1.081733447
361726,1.081733447
781352,1.081750530
1029263,1.081752585
1700996,1.081761668
584950,1.081767217
717475,1.081780766
191105,1.081780855
801712,1.081785380
260551,1.081790326
1543995,1.081804609
1750,1.081807496
1190833,1.081811116
273422,1.081811623
1062744,1.081821723
1280043,1.081830027
278527,1.081836685
1695943,1.081840262
351807,1.081842983
934602,1.081851969
556788,1.081879291
808407,1.081881836
783031,1.081882459
642217,1.081884422
493894,1.081912039
279779,1.081925889
1169422,1.081932149
1749208,1.081960939
1736817,1.081968872
1045989,1.082344316
672508,1.083050963
960005,1.083394553
1662742,1.083503205
25527,1.084987556
731290,1.085064479
473442,1.085068173
1450002,1.085084703
131915,1.085100686
1528747,1.085106499
514367,1.085106499
1136044,1.085157499
563106,1.085173042
63155,1.085177064
1247468,1.085196003
849368,1.085202037
26452,1.085226138
549229,1.085233664
860420,1.085248528
1589937,1.085258921
151783,1.085319155
1580999,1.085320422
128171,1.085325116
298746,1.085339624
